Time and date',ECG,PPG
[11:28:30.438 14/08/1994]',-0.051,59.579
[11:28:30.440 14/08/1994]',-0.051,59.813
[11:28:30.442 14/08/1994]',-0.051,59.813
[11:28:30.444 14/08/1994]',-0.051,59.813
[11:28:30.446 14/08/1994]',-0.044,59.813
[11:28:30.448 14/08/1994]',-0.044,59.891
[11:28:30.450 14/08/1994]',-0.036,59.891
[11:28:30.452 14/08/1994]',-0.044,59.891
[11:28:30.454 14/08/1994]',-0.051,59.891
[11:28:30.456 14/08/1994]',-0.074,59.891
[11:28:30.458 14/08/1994]',-0.103,59.891
[11:28:30.460 14/08/1994]',-0.162,59.891
[11:28:30.462 14/08/1994]',-0.221,59.891
[11:28:30.464 14/08/1994]',-0.296,59.969
[11:28:30.466 14/08/1994]',-0.384,59.969
[11:28:30.468 14/08/1994]',-0.488,59.969
[11:28:30.470 14/08/1994]',-0.577,59.969
[11:28:30.472 14/08/1994]',-0.636,59.891
[11:28:30.474 14/08/1994]',-,59.891
[11:28:30.476 14/08/1994]',-,59.891
[11:28:30.478 14/08/1994]',-,59.891
[11:28:30.480 14/08/1994]',-,59.891
[11:28:30.482 14/08/1994]',-,59.891
[11:28:30.484 14/08/1994]',-,59.891
[11:28:30.486 14/08/1994]',-,59.891
[11:28:30.488 14/08/1994]',-,59.657
[11:28:30.490 14/08/1994]',-,59.657
[11:28:30.492 14/08/1994]',-,59.657
[11:28:30.494 14/08/1994]',-,59.657
[11:28:30.496 14/08/1994]',-,59.502
[11:28:30.498 14/08/1994]',-,59.502
[11:28:30.500 14/08/1994]',-,59.502
[11:28:30.502 14/08/1994]',-,59.502
[11:28:30.504 14/08/1994]',-0.629,59.346
[11:28:30.506 14/08/1994]',-0.54,59.346
[11:28:30.508 14/08/1994]',-0.466,59.346
[11:28:30.510 14/08/1994]',-0.399,59.346
[11:28:30.512 14/08/1994]',-0.332,59.112
[11:28:30.514 14/08/1994]',-0.281,59.112
[11:28:30.516 14/08/1994]',-0.244,59.112
[11:28:30.518 14/08/1994]',-0.207,59.112
[11:28:30.520 14/08/1994]',-0.185,59.034
[11:28:30.522 14/08/1994]',-0.162,59.034
[11:28:30.524 14/08/1994]',-0.14,59.034
[11:28:30.526 14/08/1994]',-0.118,59.034
[11:28:30.528 14/08/1994]',-0.088,59.034
[11:28:30.530 14/08/1994]',-0.074,59.034
[11:28:30.532 14/08/1994]',-0.044,59.034
[11:28:30.534 14/08/1994]',-0.029,59.034
[11:28:30.536 14/08/1994]',-0.014,59.034
[11:28:30.538 14/08/1994]',0.001,59.034
[11:28:30.540 14/08/1994]',0.015,59.034
[11:28:30.542 14/08/1994]',0.03,59.034
[11:28:30.544 14/08/1994]',0.03,59.034
[11:28:30.546 14/08/1994]',0.052,59.034
[11:28:30.548 14/08/1994]',0.052,59.034
[11:28:30.550 14/08/1994]',0.067,59.034
[11:28:30.552 14/08/1994]',0.067,59.034
[11:28:30.554 14/08/1994]',0.075,59.034
[11:28:30.556 14/08/1994]',0.082,59.034
[11:28:30.558 14/08/1994]',0.075,59.034
[11:28:30.560 14/08/1994]',0.089,59.034
[11:28:30.562 14/08/1994]',0.082,59.034
[11:28:30.564 14/08/1994]',0.089,59.034
[11:28:30.566 14/08/1994]',0.089,59.034
[11:28:30.568 14/08/1994]',0.097,58.956
[11:28:30.570 14/08/1994]',0.097,58.956
[11:28:30.572 14/08/1994]',0.097,58.956
[11:28:30.574 14/08/1994]',0.097,58.956
[11:28:30.576 14/08/1994]',0.104,58.801
[11:28:30.578 14/08/1994]',0.097,58.801
[11:28:30.580 14/08/1994]',0.089,58.801
[11:28:30.582 14/08/1994]',0.097,58.801
[11:28:30.584 14/08/1994]',0.097,58.645
[11:28:30.586 14/08/1994]',0.097,58.645
[11:28:30.588 14/08/1994]',0.097,58.645
[11:28:30.590 14/08/1994]',0.097,58.645
[11:28:30.592 14/08/1994]',0.097,58.411
[11:28:30.594 14/08/1994]',0.097,58.411
[11:28:30.596 14/08/1994]',0.097,58.411
[11:28:30.598 14/08/1994]',0.097,58.411
[11:28:30.600 14/08/1994]',0.097,58.178
[11:28:30.602 14/08/1994]',0.097,58.178
[11:28:30.604 14/08/1994]',0.097,58.178
[11:28:30.606 14/08/1994]',0.097,58.178
[11:28:30.608 14/08/1994]',0.089,57.944
[11:28:30.610 14/08/1994]',0.097,57.944
[11:28:30.612 14/08/1994]',0.097,57.944
[11:28:30.614 14/08/1994]',0.097,57.944
[11:28:30.616 14/08/1994]',0.097,57.632
[11:28:30.618 14/08/1994]',0.097,57.632
[11:28:30.620 14/08/1994]',0.104,57.632
[11:28:30.622 14/08/1994]',0.104,57.632
[11:28:30.624 14/08/1994]',0.097,57.399
[11:28:30.626 14/08/1994]',0.097,57.399
[11:28:30.628 14/08/1994]',0.097,57.399
[11:28:30.630 14/08/1994]',0.089,57.399
[11:28:30.632 14/08/1994]',0.082,57.321
[11:28:30.634 14/08/1994]',0.089,57.321
[11:28:30.636 14/08/1994]',0.089,57.321
[11:28:30.638 14/08/1994]',0.097,57.321
[11:28:30.640 14/08/1994]',0.097,57.321
[11:28:30.642 14/08/1994]',0.104,57.321
[11:28:30.644 14/08/1994]',0.111,57.321
[11:28:30.646 14/08/1994]',0.111,57.321
[11:28:30.648 14/08/1994]',0.134,57.866
[11:28:30.650 14/08/1994]',0.134,57.866
[11:28:30.652 14/08/1994]',0.134,57.866
[11:28:30.654 14/08/1994]',0.141,57.866
[11:28:30.656 14/08/1994]',0.141,59.502
[11:28:30.658 14/08/1994]',0.141,59.502
[11:28:30.660 14/08/1994]',0.148,59.502
[11:28:30.662 14/08/1994]',0.148,59.502
[11:28:30.664 14/08/1994]',0.148,62.928
[11:28:30.666 14/08/1994]',0.148,62.928
[11:28:30.668 14/08/1994]',0.156,62.928
[11:28:30.670 14/08/1994]',0.163,62.928
[11:28:30.672 14/08/1994]',0.163,68.146
[11:28:30.674 14/08/1994]',0.171,68.146
[11:28:30.676 14/08/1994]',0.178,68.146
[11:28:30.678 14/08/1994]',0.178,68.146
[11:28:30.680 14/08/1994]',0.186,74.299
[11:28:30.682 14/08/1994]',0.186,74.299
[11:28:30.684 14/08/1994]',0.186,74.299
[11:28:30.686 14/08/1994]',0.186,74.299
[11:28:30.688 14/08/1994]',0.2,79.907
[11:28:30.690 14/08/1994]',0.2,79.907
[11:28:30.692 14/08/1994]',0.2,79.907
[11:28:30.694 14/08/1994]',0.208,79.907
[11:28:30.696 14/08/1994]',0.208,83.956
[11:28:30.698 14/08/1994]',0.208,83.956
[11:28:30.700 14/08/1994]',0.208,83.956
[11:28:30.702 14/08/1994]',0.208,83.956
[11:28:30.704 14/08/1994]',0.208,86.449
[11:28:30.706 14/08/1994]',0.208,86.449
[11:28:30.708 14/08/1994]',0.208,86.449
[11:28:30.710 14/08/1994]',0.208,86.449
[11:28:30.712 14/08/1994]',0.2,87.773
[11:28:30.714 14/08/1994]',0.2,87.773
[11:28:30.716 14/08/1994]',0.2,87.773
[11:28:30.718 14/08/1994]',0.186,87.773
[11:28:30.720 14/08/1994]',0.186,88.474
[11:28:30.722 14/08/1994]',0.171,88.474
[11:28:30.724 14/08/1994]',0.171,88.474
[11:28:30.726 14/08/1994]',0.163,88.474
[11:28:30.728 14/08/1994]',0.156,88.629
[11:28:30.730 14/08/1994]',0.148,88.629
[11:28:30.732 14/08/1994]',0.148,88.629
[11:28:30.734 14/08/1994]',0.134,88.629
[11:28:30.736 14/08/1994]',0.119,88.629
[11:28:30.738 14/08/1994]',0.111,88.629
[11:28:30.740 14/08/1994]',0.097,88.629
[11:28:30.742 14/08/1994]',0.089,88.629
[11:28:30.744 14/08/1994]',0.075,88.474
[11:28:30.746 14/08/1994]',0.052,88.474
[11:28:30.748 14/08/1994]',0.045,88.474
[11:28:30.750 14/08/1994]',0.03,88.474
[11:28:30.752 14/08/1994]',0.023,88.084
[11:28:30.754 14/08/1994]',0.008,88.084
[11:28:30.756 14/08/1994]',0.001,88.084
[11:28:30.758 14/08/1994]',-0.007,88.084
[11:28:30.760 14/08/1994]',-0.022,87.383
[11:28:30.762 14/08/1994]',-0.029,87.383
[11:28:30.764 14/08/1994]',-0.022,87.383
[11:28:30.766 14/08/1994]',-0.029,87.383
[11:28:30.768 14/08/1994]',-0.029,86.526
[11:28:30.770 14/08/1994]',-0.029,86.526
[11:28:30.772 14/08/1994]',-0.029,86.526
[11:28:30.774 14/08/1994]',-0.022,86.526
[11:28:30.776 14/08/1994]',-0.014,85.202
[11:28:30.778 14/08/1994]',-0.007,85.202
[11:28:30.780 14/08/1994]',0.001,85.202
[11:28:30.782 14/08/1994]',0.008,85.202
[11:28:30.784 14/08/1994]',0.015,83.645
[11:28:30.786 14/08/1994]',0.023,83.645
[11:28:30.788 14/08/1994]',0.03,83.645
[11:28:30.790 14/08/1994]',0.023,83.645
[11:28:30.792 14/08/1994]',0.037,81.854
[11:28:30.794 14/08/1994]',0.037,81.854
[11:28:30.796 14/08/1994]',0.045,81.854
[11:28:30.798 14/08/1994]',0.052,81.854
[11:28:30.800 14/08/1994]',0.067,79.907
[11:28:30.802 14/08/1994]',0.082,79.907
[11:28:30.804 14/08/1994]',0.097,79.907
[11:28:30.806 14/08/1994]',0.104,79.907
[11:28:30.808 14/08/1994]',0.104,77.804
[11:28:30.810 14/08/1994]',0.104,77.804
[11:28:30.812 14/08/1994]',0.097,77.804
[11:28:30.814 14/08/1994]',0.089,77.804
[11:28:30.816 14/08/1994]',0.082,75.623
[11:28:30.818 14/08/1994]',0.067,75.623
[11:28:30.820 14/08/1994]',0.067,75.623
[11:28:30.822 14/08/1994]',0.067,75.623
[11:28:30.824 14/08/1994]',0.067,73.442
[11:28:30.826 14/08/1994]',0.067,73.442
[11:28:30.828 14/08/1994]',0.067,73.442
[11:28:30.830 14/08/1994]',0.052,73.442
[11:28:30.832 14/08/1994]',0.052,71.262
[11:28:30.834 14/08/1994]',0.052,71.262
[11:28:30.836 14/08/1994]',0.052,71.262
[11:28:30.838 14/08/1994]',0.052,71.262
[11:28:30.840 14/08/1994]',0.052,69.081
[11:28:30.842 14/08/1994]',0.052,69.081
[11:28:30.844 14/08/1994]',0.052,69.081
[11:28:30.846 14/08/1994]',0.052,69.081
[11:28:30.848 14/08/1994]',0.052,66.978
[11:28:30.850 14/08/1994]',0.052,66.978
[11:28:30.852 14/08/1994]',0.052,66.978
[11:28:30.854 14/08/1994]',0.052,66.978
[11:28:30.856 14/08/1994]',0.052,65.343
[11:28:30.858 14/08/1994]',0.052,65.343
[11:28:30.860 14/08/1994]',0.067,65.343
[11:28:30.862 14/08/1994]',0.052,65.343
[11:28:30.864 14/08/1994]',0.052,64.097
[11:28:30.866 14/08/1994]',0.052,64.097
[11:28:30.868 14/08/1994]',0.067,64.097
[11:28:30.870 14/08/1994]',0.052,64.097
[11:28:30.872 14/08/1994]',0.067,63.474
[11:28:30.874 14/08/1994]',0.067,63.474
[11:28:30.876 14/08/1994]',0.067,63.474
[11:28:30.878 14/08/1994]',0.067,63.474
[11:28:30.880 14/08/1994]',0.067,63.24
[11:28:30.882 14/08/1994]',0.067,63.24
[11:28:30.884 14/08/1994]',0.067,63.24
[11:28:30.886 14/08/1994]',0.067,63.24
[11:28:30.888 14/08/1994]',0.067,63.474
[11:28:30.890 14/08/1994]',0.052,63.474
[11:28:30.892 14/08/1994]',0.052,63.474
[11:28:30.894 14/08/1994]',0.052,63.474
[11:28:30.896 14/08/1994]',0.052,63.707
[11:28:30.898 14/08/1994]',0.045,63.707
[11:28:30.900 14/08/1994]',0.045,63.707
[11:28:30.902 14/08/1994]',0.045,63.707
[11:28:30.904 14/08/1994]',0.045,63.785
[11:28:30.906 14/08/1994]',0.037,63.785
[11:28:30.908 14/08/1994]',0.045,63.785
[11:28:30.910 14/08/1994]',0.045,63.785
[11:28:30.912 14/08/1994]',0.045,63.863
[11:28:30.914 14/08/1994]',0.037,63.863
[11:28:30.916 14/08/1994]',0.037,63.863
[11:28:30.918 14/08/1994]',0.037,63.863
[11:28:30.920 14/08/1994]',0.037,63.785
[11:28:30.922 14/08/1994]',0.03,63.785
[11:28:30.924 14/08/1994]',0.03,63.785
[11:28:30.926 14/08/1994]',0.03,63.785
[11:28:30.928 14/08/1994]',0.03,63.551
[11:28:30.930 14/08/1994]',0.03,63.551
[11:28:30.932 14/08/1994]',0.03,63.551
[11:28:30.934 14/08/1994]',0.023,63.551
[11:28:30.936 14/08/1994]',0.037,63.396
[11:28:30.938 14/08/1994]',0.03,63.396
[11:28:30.940 14/08/1994]',0.03,63.396
[11:28:30.942 14/08/1994]',0.015,63.396
[11:28:30.944 14/08/1994]',0.001,63.24
[11:28:30.946 14/08/1994]',-0.022,63.24
[11:28:30.948 14/08/1994]',-0.066,63.24
[11:28:30.950 14/08/1994]',-0.133,63.24
[11:28:30.952 14/08/1994]',-0.199,63.162
[11:28:30.954 14/08/1994]',-0.251,63.162
[11:28:30.956 14/08/1994]',-0.34,63.162
[11:28:30.958 14/08/1994]',-0.429,63.162
[11:28:30.960 14/08/1994]',-0.503,63.006
[11:28:30.962 14/08/1994]',-0.584,63.006
[11:28:30.964 14/08/1994]',-0.68,63.006
[11:28:30.966 14/08/1994]',-,63.006
[11:28:30.968 14/08/1994]',-,62.928
[11:28:30.970 14/08/1994]',-,62.928
[11:28:30.972 14/08/1994]',-,62.928
[11:28:30.974 14/08/1994]',-,62.928
[11:28:30.976 14/08/1994]',-,62.85
[11:28:30.978 14/08/1994]',-,62.85
[11:28:30.980 14/08/1994]',-,62.85
[11:28:30.982 14/08/1994]',-,62.85
[11:28:30.984 14/08/1994]',-,62.695
[11:28:30.986 14/08/1994]',-,62.695
[11:28:30.988 14/08/1994]',-,62.695
[11:28:30.990 14/08/1994]',-,62.695
[11:28:30.992 14/08/1994]',-0.606,62.383
[11:28:30.994 14/08/1994]',-0.51,62.383
[11:28:30.996 14/08/1994]',-0.451,62.383
[11:28:30.998 14/08/1994]',-0.384,62.383
[11:28:31.000 14/08/1994]',-0.332,61.994
[11:28:31.002 14/08/1994]',-0.273,61.994
[11:28:31.004 14/08/1994]',-0.221,61.994
[11:28:31.006 14/08/1994]',-0.199,61.994
[11:28:31.008 14/08/1994]',-0.17,61.604
[11:28:31.010 14/08/1994]',-0.14,61.604
[11:28:31.012 14/08/1994]',-0.11,61.604
[11:28:31.014 14/08/1994]',-0.088,61.604
[11:28:31.016 14/08/1994]',-0.066,61.293
[11:28:31.018 14/08/1994]',-0.036,61.293
[11:28:31.020 14/08/1994]',-0.007,61.293
[11:28:31.022 14/08/1994]',0.001,61.293
[11:28:31.024 14/08/1994]',0.015,60.981
[11:28:31.026 14/08/1994]',0.023,60.981
[11:28:31.028 14/08/1994]',0.03,60.981
[11:28:31.030 14/08/1994]',0.037,60.981
[11:28:31.032 14/08/1994]',0.045,60.748
[11:28:31.034 14/08/1994]',0.052,60.748
[11:28:31.036 14/08/1994]',0.067,60.748
[11:28:31.038 14/08/1994]',0.075,60.748
[11:28:31.040 14/08/1994]',0.082,60.514
[11:28:31.042 14/08/1994]',0.097,60.514
[11:28:31.044 14/08/1994]',0.119,60.514
[11:28:31.046 14/08/1994]',0.141,60.514
[11:28:31.048 14/08/1994]',0.156,60.202
[11:28:31.050 14/08/1994]',0.156,60.202
[11:28:31.052 14/08/1994]',0.163,60.202
[11:28:31.054 14/08/1994]',0.156,60.202
[11:28:31.056 14/08/1994]',0.163,59.891
[11:28:31.058 14/08/1994]',0.163,59.891
[11:28:31.060 14/08/1994]',0.163,59.891
[11:28:31.062 14/08/1994]',0.171,59.891
[11:28:31.064 14/08/1994]',0.178,59.502
[11:28:31.066 14/08/1994]',0.186,59.502
[11:28:31.068 14/08/1994]',0.178,59.502
[11:28:31.070 14/08/1994]',0.186,59.502
[11:28:31.072 14/08/1994]',0.186,59.034
[11:28:31.074 14/08/1994]',0.2,59.034
[11:28:31.076 14/08/1994]',0.2,59.034
[11:28:31.078 14/08/1994]',0.2,59.034
[11:28:31.080 14/08/1994]',0.186,58.567
[11:28:31.082 14/08/1994]',0.186,58.567
[11:28:31.084 14/08/1994]',0.186,58.567
[11:28:31.086 14/08/1994]',0.186,58.567
[11:28:31.088 14/08/1994]',0.186,58.178
[11:28:31.090 14/08/1994]',0.186,58.178
[11:28:31.092 14/08/1994]',0.186,58.178
[11:28:31.094 14/08/1994]',0.186,58.178
[11:28:31.096 14/08/1994]',0.178,57.866
[11:28:31.098 14/08/1994]',0.178,57.866
[11:28:31.100 14/08/1994]',0.178,57.866
[11:28:31.102 14/08/1994]',0.178,57.866
[11:28:31.104 14/08/1994]',0.178,57.399
[11:28:31.106 14/08/1994]',0.186,57.399
[11:28:31.108 14/08/1994]',0.186,57.399
[11:28:31.110 14/08/1994]',0.178,57.399
[11:28:31.112 14/08/1994]',0.178,56.931
[11:28:31.114 14/08/1994]',0.171,56.931
[11:28:31.116 14/08/1994]',0.178,56.931
[11:28:31.118 14/08/1994]',0.186,56.931
[11:28:31.120 14/08/1994]',0.186,56.62
[11:28:31.122 14/08/1994]',0.186,56.62
[11:28:31.124 14/08/1994]',0.178,56.62
[11:28:31.126 14/08/1994]',0.178,56.62
[11:28:31.128 14/08/1994]',0.178,56.542
[11:28:31.130 14/08/1994]',0.178,56.542
[11:28:31.132 14/08/1994]',0.178,56.542
[11:28:31.134 14/08/1994]',0.171,56.542
[11:28:31.136 14/08/1994]',0.178,57.399
[11:28:31.138 14/08/1994]',0.178,57.399
[11:28:31.140 14/08/1994]',0.2,57.399
[11:28:31.142 14/08/1994]',0.208,57.399
[11:28:31.144 14/08/1994]',0.215,59.735
[11:28:31.146 14/08/1994]',0.222,59.735
[11:28:31.148 14/08/1994]',0.237,59.735
[11:28:31.150 14/08/1994]',0.252,59.735
[11:28:31.152 14/08/1994]',0.267,64.408
[11:28:31.154 14/08/1994]',0.267,64.408
[11:28:31.156 14/08/1994]',0.282,64.408
[11:28:31.158 14/08/1994]',0.289,64.408
[11:28:31.160 14/08/1994]',0.289,71.106
[11:28:31.162 14/08/1994]',0.297,71.106
[11:28:31.164 14/08/1994]',0.297,71.106
[11:28:31.166 14/08/1994]',0.304,71.106
[11:28:31.168 14/08/1994]',0.311,78.271
[11:28:31.170 14/08/1994]',0.319,78.271
[11:28:31.172 14/08/1994]',0.319,78.271
[11:28:31.174 14/08/1994]',0.319,78.271
[11:28:31.176 14/08/1994]',0.319,84.112
[11:28:31.178 14/08/1994]',0.319,84.112
[11:28:31.180 14/08/1994]',0.319,84.112
[11:28:31.182 14/08/1994]',0.319,84.112
[11:28:31.184 14/08/1994]',0.333,87.928
[11:28:31.186 14/08/1994]',0.333,87.928
[11:28:31.188 14/08/1994]',0.341,87.928
[11:28:31.190 14/08/1994]',0.341,87.928
[11:28:31.192 14/08/1994]',0.341,90.031
[11:28:31.194 14/08/1994]',0.341,90.031
[11:28:31.196 14/08/1994]',0.341,90.031
[11:28:31.198 14/08/1994]',0.341,90.031
[11:28:31.200 14/08/1994]',0.341,91.121
[11:28:31.202 14/08/1994]',0.341,91.121
[11:28:31.204 14/08/1994]',0.333,91.121
[11:28:31.206 14/08/1994]',0.333,91.121
[11:28:31.208 14/08/1994]',0.319,91.589
[11:28:31.210 14/08/1994]',0.319,91.589
[11:28:31.212 14/08/1994]',0.311,91.589
[11:28:31.214 14/08/1994]',0.304,91.589
[11:28:31.216 14/08/1994]',0.304,91.745
[11:28:31.218 14/08/1994]',0.297,91.745
[11:28:31.220 14/08/1994]',0.289,91.745
[11:28:31.222 14/08/1994]',0.282,91.745
[11:28:31.224 14/08/1994]',0.267,91.589
[11:28:31.226 14/08/1994]',0.252,91.589
[11:28:31.228 14/08/1994]',0.23,91.589
[11:28:31.230 14/08/1994]',0.215,91.589
[11:28:31.232 14/08/1994]',0.2,91.277
[11:28:31.234 14/08/1994]',0.178,91.277
[11:28:31.236 14/08/1994]',0.163,91.277
[11:28:31.238 14/08/1994]',0.156,91.277
[11:28:31.240 14/08/1994]',0.141,90.732
[11:28:31.242 14/08/1994]',0.119,90.732
[11:28:31.244 14/08/1994]',0.111,90.732
[11:28:31.246 14/08/1994]',0.097,90.732
[11:28:31.248 14/08/1994]',0.082,89.953
[11:28:31.250 14/08/1994]',0.067,89.953
[11:28:31.252 14/08/1994]',0.067,89.953
[11:28:31.254 14/08/1994]',0.045,89.953
[11:28:31.256 14/08/1994]',0.037,88.785
[11:28:31.258 14/08/1994]',0.023,88.785
[11:28:31.260 14/08/1994]',0.008,88.785
[11:28:31.262 14/08/1994]',0.001,88.785
[11:28:31.264 14/08/1994]',-0.007,87.383
[11:28:31.266 14/08/1994]',-0.014,87.383
[11:28:31.268 14/08/1994]',-0.014,87.383
[11:28:31.270 14/08/1994]',-0.014,87.383
[11:28:31.272 14/08/1994]',-0.022,85.748
[11:28:31.274 14/08/1994]',-0.022,85.748
[11:28:31.276 14/08/1994]',-0.014,85.748
[11:28:31.278 14/08/1994]',-0.007,85.748
[11:28:31.280 14/08/1994]',0.001,83.801
[11:28:31.282 14/08/1994]',-0.007,83.801
[11:28:31.284 14/08/1994]',-0.007,83.801
[11:28:31.286 14/08/1994]',-0.007,83.801
[11:28:31.288 14/08/1994]',-0.007,81.62
[11:28:31.290 14/08/1994]',-0.007,81.62
[11:28:31.292 14/08/1994]',-0.007,81.62
[11:28:31.294 14/08/1994]',-0.007,81.62
[11:28:31.296 14/08/1994]',-0.007,79.361
[11:28:31.298 14/08/1994]',-0.022,79.361
[11:28:31.300 14/08/1994]',-0.022,79.361
[11:28:31.302 14/08/1994]',-0.029,79.361
[11:28:31.304 14/08/1994]',-0.029,77.103
[11:28:31.306 14/08/1994]',-0.036,77.103
[11:28:31.308 14/08/1994]',-0.051,77.103
[11:28:31.310 14/08/1994]',-0.074,77.103
[11:28:31.312 14/08/1994]',-0.081,74.611
[11:28:31.314 14/08/1994]',-0.088,74.611
[11:28:31.316 14/08/1994]',-0.088,74.611
[11:28:31.318 14/08/1994]',-0.081,74.611
[11:28:31.320 14/08/1994]',-0.066,72.118
[11:28:31.322 14/08/1994]',-0.036,72.118
[11:28:31.324 14/08/1994]',-0.036,72.118
[11:28:31.326 14/08/1994]',-0.014,72.118
[11:28:31.328 14/08/1994]',-0.007,69.626
[11:28:31.330 14/08/1994]',-0.007,69.626
[11:28:31.332 14/08/1994]',-0.007,69.626
[11:28:31.334 14/08/1994]',-0.014,69.626
[11:28:31.336 14/08/1994]',-0.022,67.29
[11:28:31.338 14/08/1994]',-0.022,67.29
[11:28:31.340 14/08/1994]',-0.029,67.29
[11:28:31.342 14/08/1994]',-0.051,67.29
[11:28:31.344 14/08/1994]',-0.051,65.343
[11:28:31.346 14/08/1994]',-0.066,65.343
[11:28:31.348 14/08/1994]',-0.066,65.343
[11:28:31.350 14/08/1994]',-0.074,65.343
[11:28:31.352 14/08/1994]',-0.074,63.785
[11:28:31.354 14/08/1994]',-0.066,63.785
[11:28:31.356 14/08/1994]',-0.044,63.785
[11:28:31.358 14/08/1994]',-0.022,63.785
[11:28:31.360 14/08/1994]',-0.007,62.773
[11:28:31.362 14/08/1994]',-0.014,62.773
[11:28:31.364 14/08/1994]',-0.022,62.773
[11:28:31.366 14/08/1994]',-0.029,62.773
[11:28:31.368 14/08/1994]',-0.029,62.383
[11:28:31.370 14/08/1994]',-0.036,62.383
[11:28:31.372 14/08/1994]',-0.022,62.383
[11:28:31.374 14/08/1994]',-0.022,62.383
[11:28:31.376 14/08/1994]',-0.029,62.383
[11:28:31.378 14/08/1994]',-0.029,62.383
[11:28:31.380 14/08/1994]',-0.036,62.383
[11:28:31.382 14/08/1994]',-0.029,62.383
[11:28:31.384 14/08/1994]',-0.029,62.617
[11:28:31.386 14/08/1994]',-0.029,62.617
[11:28:31.388 14/08/1994]',-0.029,62.617
[11:28:31.390 14/08/1994]',-0.036,62.617
[11:28:31.392 14/08/1994]',-0.029,62.773
[11:28:31.394 14/08/1994]',-0.036,62.773
[11:28:31.396 14/08/1994]',-0.036,62.773
[11:28:31.398 14/08/1994]',-0.044,62.773
[11:28:31.400 14/08/1994]',-0.044,62.928
[11:28:31.402 14/08/1994]',-0.036,62.928
[11:28:31.404 14/08/1994]',-0.036,62.928
[11:28:31.406 14/08/1994]',-0.036,62.928
[11:28:31.408 14/08/1994]',-0.044,62.928
[11:28:31.410 14/08/1994]',-0.044,62.928
[11:28:31.412 14/08/1994]',-0.051,62.928
[11:28:31.414 14/08/1994]',-0.051,62.928
[11:28:31.416 14/08/1994]',-0.066,62.85
[11:28:31.418 14/08/1994]',-0.051,62.85
[11:28:31.420 14/08/1994]',-0.051,62.85
[11:28:31.422 14/08/1994]',-0.051,62.85
[11:28:31.424 14/08/1994]',-0.044,62.695
[11:28:31.426 14/08/1994]',-0.044,62.695
[11:28:31.428 14/08/1994]',-0.044,62.695
[11:28:31.430 14/08/1994]',-0.066,62.695
[11:28:31.432 14/08/1994]',-0.096,62.461
[11:28:31.434 14/08/1994]',-0.133,62.461
[11:28:31.436 14/08/1994]',-0.177,62.461
[11:28:31.438 14/08/1994]',-0.214,62.461
[11:28:31.440 14/08/1994]',-0.288,62.383
[11:28:31.442 14/08/1994]',-0.362,62.383
[11:28:31.444 14/08/1994]',-0.443,62.383
[11:28:31.446 14/08/1994]',-0.518,62.383
[11:28:31.448 14/08/1994]',-0.577,62.305
[11:28:31.450 14/08/1994]',-0.651,62.305
[11:28:31.452 14/08/1994]',-,62.305
[11:28:31.454 14/08/1994]',-,62.305
[11:28:31.456 14/08/1994]',-,62.227
[11:28:31.458 14/08/1994]',-,62.227
[11:28:31.460 14/08/1994]',-,62.227
[11:28:31.462 14/08/1994]',-,62.227
[11:28:31.464 14/08/1994]',-,62.072
[11:28:31.466 14/08/1994]',-,62.072
[11:28:31.468 14/08/1994]',-,62.072
[11:28:31.470 14/08/1994]',-,62.072
[11:28:31.472 14/08/1994]',-,61.838
[11:28:31.474 14/08/1994]',-,61.838
[11:28:31.476 14/08/1994]',-,61.838
[11:28:31.478 14/08/1994]',-,61.838
[11:28:31.480 14/08/1994]',-0.614,61.526
[11:28:31.482 14/08/1994]',-0.51,61.526
[11:28:31.484 14/08/1994]',-0.443,61.526
[11:28:31.486 14/08/1994]',-0.384,61.526
[11:28:31.488 14/08/1994]',-0.318,61.137
[11:28:31.490 14/08/1994]',-0.273,61.137
[11:28:31.492 14/08/1994]',-0.236,61.137
[11:28:31.494 14/08/1994]',-0.207,61.137
[11:28:31.496 14/08/1994]',-0.199,60.826
[11:28:31.498 14/08/1994]',-0.185,60.826
[11:28:31.500 14/08/1994]',-0.155,60.826
[11:28:31.502 14/08/1994]',-0.11,60.826
[11:28:31.504 14/08/1994]',-0.074,60.514
[11:28:31.506 14/08/1994]',-0.029,60.514
[11:28:31.508 14/08/1994]',-0.007,60.514
[11:28:31.510 14/08/1994]',0.023,60.514
[11:28:31.512 14/08/1994]',0.045,60.125
[11:28:31.514 14/08/1994]',0.067,60.125
[11:28:31.516 14/08/1994]',0.067,60.125
[11:28:31.518 14/08/1994]',0.075,60.125
[11:28:31.520 14/08/1994]',0.089,59.735
[11:28:31.522 14/08/1994]',0.097,59.735
[11:28:31.524 14/08/1994]',0.111,59.735
[11:28:31.526 14/08/1994]',0.111,59.735
[11:28:31.528 14/08/1994]',0.111,59.346
[11:28:31.530 14/08/1994]',0.111,59.346
